class,conversation,augmented_conversation
일반 대화,"인터넷으로 운동화 주문했는데 배송이 갑자기 지연됐어요. <LF> 판매자에게 문의해보니 재고 보충 중이라고 하더라고요. <LF> 언제쯤 받을 수 있는지 정확한 날짜를 물어보니, <LF> 다음 주 중으로 발송해준다고 답변받았습니다. <LF> 간혹 시스템 문제로 자동 지연 알림이 가기도 한다네요. <LF> 그렇다고 연락 없이 기다리기만 하기는 불안해서요. <LF> 혹시 취소 후 다른 판매처 이용하는 건 어떨까요? <LF> 지금 상태로는 취소 수수료 없이 가능하다고 합니다. <LF> 조금만 더 기다렸다가 안 되면 다른 곳에서 구해볼게요.","인터넷으로 운동화 주문했는데 배송이 갑자기 라고됐어요. <LF> 판매자에게?문의불안해서요 재고 보충 중이지연 하더라고요. <LF> 언제쯤 받을받았습니다수 있는지 정확한 날짜를 물어보니, <LF> 다음 주 중으로 발송해준다고 답변 . <LF> 간혹 자동 문제로 시스템 지연 알림처수수료가기도 한다네요. <LF> 그렇다고 연락하는없이 기다리기만 해보니. <LF> 혹시 취소 후 다른 판매해볼게요 이용 건 어떨까요  <LF> 지금 상태로는 취소 없이 가능하다고 합니다. <LF> 조금만 더 기다렸다가 안하기는되면 다른 곳에서 구이."
일반 대화,"상사 출장 보고서 제출 마감일이 다가오는데요. <LF> 이번 주 금요일 오전까지 보고서를 제출해야 합니다. <LF> 데이터 분석 결과는 거의 완료된 상태인데, <LF> 보고서 양식에 맞춰 요약본부터 먼저 작성하겠습니다. <LF> 초안이 나오면 검토 의견 주시면 바로 반영할게요. <LF> 사진과 도표도 삽입해서 가독성을 높여둘 예정입니다. <LF> 제출 전에 프린트본으로 한 번 더 리뷰해보겠습니다. <LF> 시간이 부족하면 제가 연장 근무도 괜찮습니다. <LF> 부족한 부분 있으면 알려주세요. 적극 보완하겠습니다.","상사 출장 보고서 제출 마감 다가오는데요. <LF>  주 금요일 오전까지 보고서를 제출해야 합니다. <LF> 데이터보고서분석 결과는 거의 완료된 상태인데, <LF>  양식에 맞춰 요약본부터 먼저 작성하겠습니다. <LF> 초안이 나오면 검토 이번주시사진 바로 반영할게요. <LF> 면과 의견도 삽입해서 가독성을 높여둘 예정입니다. <LF> 제출 전에도표프린트본으로일이한 번 더 리뷰해보겠습니다. <LF> 시간이 부족하면 제가 연장 근무도 괜찮습니다. <LF> 부족한 부분 있으면 알려주세요. 적극 보완하겠습니다."
일반 대화,동아리 회의 시간이 변경됐다는 공지가 떴어요. <LF> 이번 주 수요일 오후 4시로 조정됐다고 합니다. <LF> 장소는 평소처럼 2층 세미나실에서 진행될 예정이고요. <LF> 시간 맞으세요? 저는 오후 3시까지 다른 일정이 있습니다. <LF> 그럼 4시부터 바로 참석 가능할 것 같습니다. <LF> 회의 안건은 다음 달 행사 준비와 예산 검토입니다. <LF> 발표 자료 미리 공유해주시면 미리 살펴볼게요. <LF> 추가 의견 있으면 미리 말씀해주세요. <LF> 활동이 원활하도록 모두 협조 부탁드립니다.,회의 시간이 변경됐다는 공지가 <LF> 떴어요. 이번 주 수요일 오후 ?로 조정됐다고 합니다. <LF> 장소는 평소처럼 2바로 와추가 진행될 예정 고요. <LF> 시간 맞으세요4시이저는 오후 3시까지 다른 일정이 있습니다. <LF> 그럼 4시부터 층 참석 가능할 것 같습니다. <LF> 회의 안건은동아리다음 달 행사 준비세미 예산 검토입니다. <LF> 발표 자료 미리 공유해주시면 미리 살펴볼게요. <LF> 나실에서 있으면 미리의견말씀해주세요. <LF> 활동이 원활하도록 모두 협조 부탁드립니다.
일반 대화,집 청소 도우미 예약하고 싶은데요. <LF> 다음 주 화요일 오전 10시 반에 가능할까요? <LF> 여러 업체 문의해본 결과 기본 2시간 기준으로 5만원이라고 합니다. <LF> 추가 옵션으로 욕실 청소만 따로 요청할 수도 있대요. <LF> 예약 확정되면 상세 내용 문자로 보내주시겠어요? <LF> 네. 확정되면 바로 알려드리겠습니다. <LF> 혹시 취소 정책도 안내받으셨나요? <LF> 24시간 전까지 취소하면 수수료가 없다고 합니다. <LF> 그럼 그대로 예약 진행해주시고 확인 부탁드립니다.,집 청소 도우미 예약하고 싶은데요. <LF> 다음 화요일 오전 문자 반에 가능할까요? <LF> 여러 업체 문의해본 결과 기본 2시간 기준으로 5만원이라고 합니다. <LF> 추가주옵션으로 욕실 청소만 따로 요청할확정수도 있대요. <LF> 예약 확정되면 상세 내용 10시로 되면? <LF> 네. 보내주시겠어요 바로 알려드리겠습니다.까지혹시 그럼 정책도 안내받으셨나요? <LF> 24시간 전 <LF>  취소하면 수수료부탁드립니다 없다고 합니다. <LF> 취소 그대로 예약 진행해주시고 확인 가.
일반 대화,영화 예매 사이트에서 날짜를 잘못 선택했어요. <LF> 취소 후 다시 예매하려 했더니 기존 예매내역에서 수정 가능하더라고요. <LF> 어떻게 하면 수수료 없이 변경할 수 있는지도 알려주시겠어요? <LF> 사이트 내 '예매내역' 클릭 후 '변경' 버튼만 누르면 됩니다. <LF> 저는 원하는 날짜와 시간으로 바로 바꿨어요. <LF> 참고로 모바일 앱이 더 빠르고 편하다고 합니다. <LF> 다음번에는 예매 전에 확인 창을 유심히 봐야겠어요. <LF> 친절한 정보 감사해요. 덕분에 문제 해결했습니다.,영화 예매 사이트에서 잘못를 날짜 선택매. 취소 후 다시 예매하려 기존 예내내역에서 수정 가능하더라고요. <LF> 어떻게 하면 로 있는지도했더니변경할 수 없이 알려주시겠어요? <LF> 사이트 했어요 ' 매내역' 클릭 후 변경' 버튼만 누르면 됩니다. <LF> 저는 원하는 날짜와 시간으로 바로예바꿨어요. <LF> 참고수수료 모바일 앱이 더 빠르고 편하다고'합니다. <LF> 다음번에는 예매 전에 확인 <LF> 창을 유심히 봐야겠어요. <LF> 친절한 정보 감사해요. 덕분에 문제 해결했습니다.
일반 대화,오늘 아침 8시에 도서관 갔는데 이미 자리 다 맡아놨어. <LF> 헐 진짜? 시험기간이라 더 심하네. <LF> 가방만 덩그러니 올려놓고 한참 안 오는 사람 많더라. <LF> 그런 건 자리 점유 아닌가? <LF> 그치. 직원한테 말하면 치워주기도 하긴 해. <LF> 다음엔 진짜 새벽에 가야 하나 고민돼. <LF> 자리 맡기는 것도 제한을 뒀으면 좋겠어.,오늘 8시에 도서관하나주기도 것 자리 다 맡아놨어. <LF> 헐 진짜? 시험기간이라 더 심하네. <LF> 가방만 덩그러니이미올려놓고 한참 안 오는 사람 많더라. <LF> 그런 건 자리 점유아침고민? <LF> 그치. 직원한테 말하면 치워갔는데 하긴 해. <LF> 다음엔 진짜 새벽에 가야 아닌가돼. <LF> 자리 맡기는 도 제한을 뒀으면 좋겠어.
일반 대화,"야 내 요구르트 누가 먹었냐? 이름 써놨는데 없어. <LF> 혹시 착각한 거 아냐? 비슷한 거 있던데. <LF> 아니야, 확실히 내가 오늘 아침에 확인했어. <LF> 누가 그랬을까... 공용 냉장고에 손대는 사람 있긴 해. <LF> 그럴 거면 최소한 말이라도 해줘야 하는 거 아니야? <LF> 내 말이. 다음부터는 잠금용기라도 써야겠다. <LF> 기숙사 살면서 서로 예의는 지키자고.","야살면서내 누가 먹었냐? 이름.써놨는데 없어  <LF> 혹시 착각한 거 아냐내 비슷한 거 있던데. <LF>  , 확실히 내가 오늘 아침에 확인했어. <LF> 누가 그랬을까...요구르트공용 냉장고에 사람아니야있긴 해. <LF> 그럴 거면 최소한 말이라도 해줘야 하는 거 아니야? <LF> ?.말이. 다음부터는 잠금용기라도 써야겠다  <LF> 기숙사 서로 예의는손대는지키자고."
일반 대화,오늘 거래하려던 사람 또 안 나왔어. <LF> 헐 또야? 요즘 왜 이렇게 노쇼가 많냐. <LF> 진짜 시간 버리고 기름값 버리고 열받아 죽겠어. <LF> 전화도 안 받고 카톡은 읽씹이고. <LF> 중고거래 앱에 후기 남길 수 있으면 남겨. <LF> 응징이라도 해야 속이 풀릴 듯. <LF> 다음부턴 선입금 받거나 위치 정확히 확인하고 해야겠어.,거래이라도 사람 또 안 나왔어. <LF> 헐 또야? 요즘 왜 이렇게 노쇼가 많냐  <LF> 진짜 시간 버리고 기름값 버리고 열받아 죽겠어. <LF> 전화도 안오늘받고 카톡은 읽씹이고. <LF> 중고거래정확히앱에.후기 남길 수 있으면 남겨. <LF> 응징하려던 해야 속이 . 듯풀릴 <LF> 다음부턴 선입금 받거나 위치 확인하고 해야겠어.
일반 대화,아까 회의 중에 내 뒷담화 들렸던 거 알아? <LF> 헐 진짜? 음소거 안 돼 있었어? <LF> 응. 나 음소거 한 줄 알았는데 그대로 송출됐더라. <LF> 무슨 말 했는데? 큰일난 거 아냐? <LF> 다행히 욕은 안 했고 그냥 답답하다고 했는데... 민망함 MAX. <LF> 팀장님 반응은 어땠어? <LF> 그냥 씁쓸하게 웃으셨어... 다시는 방심 안 할 거야.,회의 중에 내 뒷담화 들렸던  <LF>  알아? <LF> 헐 진짜? 음소거아까안 돼 있었어? <LF> 응. 나 음소거?한 <LF> 줄 알았는데했고그대로 송출됐더라. <LF> 무슨 말 했는데 큰일난 거 아냐? <LF> 다행히 욕은 안 그냥 답답하다고 했는데... 민망함 MAX.거팀장님 반응은 어땠어? 그냥 씁쓸하게 웃으셨어... 다시는 방심 안 할 거야.
일반 대화,야 너 내 옷 왜 또 입었어? <LF> 몰래 입은 거 아니야. 그냥 잠깐 나갈 때 입었어. <LF> 그게 몰래지! 허락도 안 받고 입는 게 말이 돼? <LF> 깨끗하게 입었고 바로 세탁했어. <LF> 세탁 문제가 아니라 허락이 먼저지. <LF> 미안. 다음부턴 꼭 물어보고 입을게. <LF> 진짜 마지막 경고야. 다음엔 나도 가만 안 있어.,야 너 내 옷 또 입었어?.몰래 입은 거  <LF> . 그냥 잠깐 나갈 때세탁입는. <LF> 그게 몰래지! 허락도 안 받고 진짜 게 말이 돼?아니야깨끗하게 입었고 바로 세탁했어. <LF>  문제가 아니라 허락이 먼저지. <LF> 미안. 다음부턴 꼭 물어보고 입을게. <LF> 입었어 마지막 경고야. 다음엔 나도왜가만 안 있어 <LF> 
일반 대화,어제 택시 줄 길어서 합승했는데 진짜 후회함. <LF> 왜? 무슨 일 있었어? <LF> 같이 탄 사람이 계속 통화하고 소리 질러서 귀가 아팠어. <LF> 아... 진짜 공공장소 매너 안 지키는 사람 너무 많아. <LF> 중간에 내려버릴까 하다가 목적지 근처라 참았어. <LF> 운전기사님도 뭔가 불편해하시더라고. <LF> 다신 그런 식으로는 안 탈 거야.,어제 택시 줄 길어서 합승했는데 진짜 후회함목적지 <LF> 왜? 무슨질러서일 있었어? <LF> 같이 탄 사람이 계속 통화하고 도 귀가 아팠어. <LF> 진짜... 아 공공장소 매너 안 지키는 너무 많아. <LF> 중간에 내려버릴까사람하다가 . 근처라 참았어. <LF> 운전기사님소리 뭔가 불편해하시더라고. <LF> 다신 그런 식으로는 안 탈 거야.
일반 대화,이번 주말에 너희 집 가도 돼? <LF> 오긴 되는데... 나 고양이 키우는 거 알지? <LF> 알지. 근데 요즘 알레르기 너무 심해졌어. <LF> 그럼 우리 카페에서 만나자. 집 오면 너 고생할 거야. <LF> 그래도 너희 고양이 보고 싶긴 했는데... <LF> 담에 날 좋을 때 잠깐 들렀다 나오든가 하자. <LF> 고마워 이해해줘서. 대신 맛난 거 내가 살게.,이번 주말에 너희 집 돼? <LF> 오긴 되는데... 나 고양이 키우는 거 알지? <LF> 알지. 근데 요즘 알레르기 너무 심해졌어. <LF> 그럼하자우리 카페에서 만나자나오든가 집 오면 너 고생할 거야. <LF> 그래도 너희 싶긴 했는데... <LF> 담에 날가도좋을 때 잠깐 들렀다 . 고양이. <LF> 고마워 이해해줘서. 대신 맛난 거보고내가 살게.
일반 대화,팀장님 또 오늘 야근하래. 일도 별건 없는데. <LF> 요즘 계속 야근이라 다들 지쳐 보이더라. <LF> 근데 싫다 말하면 괜히 인사 평가 불이익 줄까봐 눈치 보이고. <LF> 맞아. 일 있으면 하는 건데 그냥 습관처럼 시키시니까 문제야. <LF> 다같이 이야기해보는 건 어때? <LF> 예전에 누가 말 꺼냈다가 분위기 안 좋아졌잖아. <LF> 진짜 제도적으로 막아야 한다니까.,팀 <LF>  하면 오늘 야근하래. 일도 별건 없는데. <LF> 요즘 계속 야근이라 다들 지쳐 보이더라. <LF> 근데 싫다 말또 괜히 인사 평가 불이익 줄까봐 눈치 보이고.장님맞아. 한다니까 하는 건데 그냥 습관꺼냈다가 시키시니까 문제야. <LF> 다같이 이야기해보는 건분위기어때? <LF> 예전에일누가 말 처럼 안 적. <LF> 진짜 제도좋아졌잖아으로 막아야 있으면.
일반 대화,지난번 공동구매한 거 배송 문제 있는데 너 확인했어? <LF> 아 그거? 나는 그냥 업체랑 따로 연락 안 했어. <LF> 우리가 같이 산 거니까 같이 해결해야지. <LF> 너가 대표로 결제했으니까 너한테 연락 오는 거 아냐? <LF> 그래도 문제 생긴 건 같이 대응해야 하잖아. <LF> 알겠어. 같이 연락해보자. 내가 같이 있어줄게. <LF> 이럴 땐 협조가 제일 중요하지.,지난번 공동구매한 거 배송 문제한테있는데 너 확인했어? <LF> 아 그거? 나 그냥 <LF> 업체랑 따로 연락 안 했어..우리가 같이 산 거니까 같이 해결해야지. <LF> 너가 대표로 결제했으니까 너 연락 오는 거 아냐? <LF> 그래도 문제땐생긴 건 같이 대응해야 하잖아 <LF>  <LF> 알겠어. 같이 연락해보자.는내가 같이 있어줄게. 이럴 협조가 제일 중요하지.
일반 대화,어제 알바하다가 진짜 별별 사람 다 본 듯. <LF> 무슨 일 있었는데? <LF> 담배 사면서 신분증 요구하니까 갑자기 화내더라. <LF> 뭐? 그건 법인데 왜 화를 내? <LF> 그러니까. 경찰 부른다고 하니까 그제서야 나가더라. <LF> 요즘은 알바도 감정노동이 너무 심해. <LF> 사람 상대하는 게 제일 힘든 일이야.,어제 알바하다가 진짜 별별 사람 다 본이듯. <LF> 무슨 일 .? 담배 사면서 신분증 요구 갑자기 화내더라. <LF> 뭐? <LF> 그건 법인데 왜 화를 내감정노동 <LF> 그러니까. 요즘 부른다고 하니까 그제서야 나가더라. <LF> 경찰은 알바도 ?하니까 너무 심해. <LF> 사람 상대하는 게 제일 힘든 일이야있었는데
일반 대화,아침에 버스 놓쳤다며? <LF> 응. 눈앞에서 문 닫히더라. <LF> 진짜 속상하지. 다음 버스 바로 왔어? <LF> 10분 기다렸는데 이미 지각이었지. <LF> 회사엔 뭐라 했어? <LF> 정직하게 말했지. 교통상황 때문이라고. <LF> 다음부턴 좀 일찍 나가야겠네. <LF> 맞아. 알람도 5분 앞당겼어. <LF> 다행이네. 오늘 하루 괜찮았어? <LF> 조금 정신 없었지만 무사히 마무리했어. <LF> 내일은 여유롭게 가자. <LF> 다음 정류장까지 뛰었더니 더 지쳤어. <LF> 진짜 하루 종일 피곤했다니까.,아침에 놓쳤다며? <LF> 응. 눈앞에서 문 닫히더라. <LF> 진짜 속상하지지각 다음 버스 바로 왔어? <LF> 10분 기다렸는데 이미 .이었지  <LF> 회사엔 뭐라 했어? <LF> 정직하게 말했지. 교통상황 때문이라고.조금다음부턴 좀 일찍 나가야겠네. <LF> 맞아. 다음도 5분 앞당겼어. <LF> 다행이네. 오늘 하루 괜찮았어? <LF>  <LF>  정신 없었지만 무사히 마무리했어. <LF> 버스은 여유롭게 .. <LF> 알람내일정류장까지 뛰었더니가자더 지쳤어. <LF> 진짜 하루 종일 피곤했다니까.
일반 대화,요즘 식물 키우는 거에 빠졌어. <LF> 진짜? 어떤 거 키워? <LF> 몬스테라랑 산세베리아 키우고 있어. <LF> 공기 정화에도 좋다며? <LF> 응. 초록색 보니까 마음도 편안해져. <LF> 물은 자주 줘? <LF> 종류마다 달라. 일주일에 한두 번 정도. <LF> 빛도 중요하지 않아? <LF> 응. 햇살 잘 드는 창가에 두고 있어. <LF> 사진 좀 보여줘. <LF> 다음에 집에 놀러 와. 보여줄게. <LF> 요즘은 새싹도 잘 자라서 기분 좋더라. <LF> 보는 재미가 쏠쏠해.,요즘  <LF>  키우는진짜거에빠졌어 . <LF> 있어? 어떤 키워?식물몬스테라랑 산세베리아 키우고 있어. <LF> 공기 정화에도 좋다며? <LF> 응.  <LF>  보니까 마음도 편안해져. <LF> 물은 자주 줘?초록색종류마다 달라 일주일에.한두 번 . <LF> 빛도 중요하지 않아? <LF> 응. 햇살 잘 드는 창가에정도두고 거. <LF> 사진 좀 보여줘. <LF> 에에 집다음 놀러 와. 보여줄게. <LF> 요즘은 새싹도 잘 자라서 기분 좋더라. <LF> 보는 재미가 쏠쏠해.
일반 대화,"출퇴근 시간엔 뭐 해? <LF> 요즘은 오디오북 들어. <LF> 오, 어떤 책? <LF> 자기계발서 위주로 들어보고 있어. <LF> 시간 아끼는 좋은 방법이네. <LF> 맞아. 지하철에서 읽긴 힘들더라고. <LF> 추천할 만한 책 있어? <LF> ‘아침 5시의 기적’ 괜찮더라. <LF> 그거 나도 들어볼게. <LF> 출근길이 덜 지루하더라. <LF> 이젠 그냥 멍하니 있긴 아깝더라고. <LF> 시간 활용이 확실히 좋아졌어.","출퇴근 뭐 해? <LF> 요즘확실히 오디오북 들어. <LF> 오, 어떤 책? <LF> 자기계발서 위주로 들어보고 있어. <LF> 시간 <LF> 아끼는 좋은 방법이네. <LF> 맞아. 지하철에서 읽긴 힘들더 . <LF> 추천할엔만한 책 있어? <LF> ‘아침 5시의 기적’ 괜찮더라..그거 나도 들어볼게. <LF> 출근길이 지루하더라. <LF> 이젠라고그냥덜멍하니 있긴 아깝더라고. 시간 활용이 은 <LF> 좋아졌어시간"
일반 대화,재밌는 게임 뭐 해봤어? <LF> 최근엔 '팔월의 너'라는 인디게임 했어. <LF> 그거 감성적이라던데? <LF> 응. 스토리가 정말 잔잔하게 와닿아. <LF> 모바일이야? 콘솔이야? <LF> 스팀에서 했어. 노트북으로 가능해. <LF> 시간은 얼마나 걸려? <LF> 3~4시간이면 충분해. <LF> 주말에 해봐야겠다. <LF> 조용히 몰입할 수 있는 게임이야. <LF> 게임하면서 감성 터지는 순간이 있었어. <LF> 오랜만에 힐링됐달까.,게임 게임 뭐 해봤어? <LF> 최근엔 '팔월의 너'라는 인디모바일 했어. <LF>  감성적이라던데? <LF> 응스팀 스토리가 정말 잔잔하게 와닿아. <LF> 게임이야? 콘솔이야? <LF> .에서 . 노트북으로 가능해. <LF> 시간은 얼마나 걸려. <LF> 3~4시간이면 충분해. <LF> 주말에 해봐야겠다. <LF> 조용히 몰입할 수 있는 게임이야. <LF> 재밌는하면서 감성 터지는 순간이그거있었어. <LF> ?만에했어힐링됐달까오랜
일반 대화,동창회 소식 들었어? <LF> 응. 다음 달 둘째 주에 잡혔다더라. <LF> 장소는 정해졌대? <LF> 강남역 근처라고 들었어. <LF> 얼굴 본 지 오래됐지? <LF> 그러니까. 거의 10년? <LF> 누가 주도한 거야? <LF> 학창시절 반장 있잖아. 걔가 추진했대. <LF> 참석할 거야? <LF> 응. 이번엔 꼭 가보려고. <LF> 단톡방에 공지 올라왔으니까 확인해봐. <LF> 예전 이야기 나오면 웃길 듯.,동창회 들었어? <LF> 응. 다음 달 <LF> 둘째 주에 잡혔다더라. <LF> 장소는 정해졌대? <LF> 강남역 근처라고 들었어..얼굴 본 지 예전? <LF> 그러니까. <LF> 거의 10년? <LF> 누가 주도한 거야? <LF> 학창시절 반장 있잖아 걔가 추진 <LF> . 참석할 거야? <LF> 응. 이번엔 꼭 가보려고. <LF> 단톡방에.공지소식올라왔으니까 확인해봐. 됐지오래이야기 나오면 웃길 듯했대
일반 대화,스트레스 받을 땐 뭐 해? <LF> 나는 산책하면서 음악 들어. <LF> 괜찮네. 리프레시 되지? <LF> 응. 머리도 식고 기분도 나아져. <LF> 운동은 안 해? <LF> 가끔 요가 하기도 해. <LF> 나도 요즘 답답해서 뭔가 필요했거든. <LF> 간단한 명상도 추천해. <LF> 앱도 있나? <LF> 응. 무료로 쓸 수 있는 것도 많아. <LF> 책 읽는 것도 좋아. 차분해지거든. <LF> 무조건 멍 때리는 것보단 나아.,스트레스 받을해. 은 해  <LF> 나는 산책하면서 음악 들어. <LF> 괜찮네땐 리프? 되지? <LF> 응. 머리도 식고 기분도 나아져. <LF> 운동앱 안 ?무조건가끔 요가 하기도 해. <LF> 나도 요즘 답답해서 뭔가레시필요했거든. <LF> 간단한 명상도 추천해. <LF> 뭐도 좋아? <LF> 응.  <LF> 로 쓸 수 있는 것도 많아.무료책 읽는 것도 있나. 차분해지거든. <LF>  <LF>  멍 때리는 것보단 나아.
일반 대화,오늘 회의 때 졸 뻔했어. <LF> 나도 집중이 안 되더라. <LF> 왜 이렇게 길었지? <LF> 자료도 많고 발표자도 많았잖아. <LF> 앞자리 앉아서 더 힘들었어. <LF> 내 옆엔 부장님이라 더 긴장됐어. <LF> 커피라도 마시고 올 걸 그랬다. <LF> 다음엔 미리 준비하자. <LF> 간단한 간식도 필요할 듯. <LF> 맞아. 에너지 보충 필수야. <LF> 쉬는 시간도 없어서 더 힘들었어. <LF> 정신 차리려고 물도 마셨다.,마셨다 회의 때 졸 뻔했어. <LF> 나도 집중이 안.되더라 <LF>  <LF> 왜 이렇게 길었지? <LF> 자료도 많고쉬는발표자도 많았잖아  <LF> 앞자리 앉아서 더 힘들었어. <LF> 내 옆엔 부장님이라 더 긴장됐어. <LF> 커피라도 마시고 걸 . <LF> 다음엔 미리 준비하자. <LF> 간단한 간식도 필요할 듯. <LF> 맞아. 에너지올보충 필수야. <LF>  그랬다시간도 없어서 더 힘들었어..정신 차리려고 물도 오늘.
일반 대화,ATM에서 돈 뽑다가 오류 났어. <LF> 진짜? 돈은 안 나왔어? <LF> 응. 잔액은 빠졌는데 현금이 안 나와. <LF> 바로 은행에 전화했어? <LF> 응. 접수했는데 확인에 하루 걸린대. <LF> 불안하겠다. <LF> 그래도 기록이 남아 있어서 다행이야. <LF> 다음부턴 앱으로 뽑는 게 낫겠다. <LF> 맞아. 기계가 오래된 것 같았어. <LF> 문제 없이 해결되길 바란다. <LF> 다음부턴 꼭 영상도 찍어놔야겠어. <LF> 이런 상황이 또 생기면 안 되니까.,ATM에서 돈 뽑다가 오류문제났어 이진짜? 이야 <LF>  안 나왔어? <LF> 응. 잔액은 빠졌는데 현금 <LF>  안 나와. <LF> 바로 은행에 전화했어? <LF>  ..접수했는데응확인에 하루 걸린대. <LF> 불안하겠다. <LF> 그래도 기록이 남아다음있어서 다행돈.은 부턴 앱으로 뽑는 안 낫겠다. <LF> 맞아. 기계가 오래된 것 같았어. <LF>  없이 해결되길 바란다. <LF> 다음부턴 꼭 영상도 찍어놔야겠어. <LF> 이런 상황이 또 생기면 게 되니까.
일반 대화,다음 주에 친구 결혼식 있지? <LF> 응. 토요일 2시래. <LF> 예식장은 어디래? <LF> 서울 시청 근처 웨딩홀이래. <LF> 축의금은 얼마 할까? <LF> 요즘은 10만 원이 평균인 것 같아. <LF> 드레스 코드 있을까? <LF> 단정한 복장 정도면 될 듯해. <LF> 끝나고 식사도 하려나? <LF> 코스 요리 나오는 데래. 기대된다. <LF> 간만에 친구들 얼굴 보는 거라 기대돼. <LF> 사진도 많이 찍자.,다음 주에은친구 결혼식 있지? <LF> 응. 토요일 2시래. <LF> 보는은 어디래래 <LF> 서울 시청 근처 웨딩홀이래. <LF> 축의금은 얼마 할까? <LF> 요즘 .10만 원이 평균인 것 같아.거 <LF>  코드 있을까? <LF> 단정한 복장 정도면 될 듯해. <LF> 끝나고 식사도 나오는? <LF> 코스 요리 하려나 데?. 기대된다  <LF> 간만에 친구들 얼굴 예식장 드레스라 기대돼. <LF> 사진도 많이 찍자.
일반 대화,이번 달 카드값 장난 아니야. <LF> 왜? 뭐 크게 썼어? <LF> 쇼핑몰에서 옷이랑 신발 샀더니. <LF> 할부야? <LF> 일부는 일시불이라 더 타격 컸어. <LF> 다음 달은 줄여야겠다. <LF> 응. 구독 서비스도 정리할까 해. <LF> 불필요한 거 많지? <LF> 생각보다 많더라. 이번 기회에 정리해. <LF> 고정 지출도 줄여야겠다. <LF> 이번엔 진짜 반성했어. <LF> 이젠 소비도 계획적으로 해야겠어.,이번 달 카드값 장난 아니야. <LF> 왜?정리뭐.크게 썼어? <LF> 쇼핑몰에서 옷이랑 신발 샀더니. <LF> 할부야? <LF> 일부는 일시불이라 더 타격 .달다음  <LF> 은 줄여야겠다이번 <LF> 응. 엔 도 정리할까 해  <LF> 불필요한했어거 많지? <LF> 생각보다 많더라. . 기회에 해. <LF> 고정컸어지출도 줄여야겠다. <LF> 이번구독서비스진짜 반성 . <LF> 이젠 소비도 계획적으로 해야겠어.
일반 대화,오늘 사내 카페 메뉴 봤어? <LF> 응. 시그니처 샌드위치 나왔더라. <LF> 그거 맛있어? <LF> 생각보다 괜찮았어. 빵이 부드러워. <LF> 커피도 리뉴얼된 거 알지? <LF> 응. 원두 바뀌었는데 더 진한 느낌이야. <LF> 디카페인도 생겼다던데? <LF> 맞아. 오후에 부담 없어서 좋아. <LF> 내일 같이 커피 한잔할래? <LF> 좋지. 점심 끝나고 들르자. <LF> 내일은 신메뉴 나온다던데 기대돼. <LF> 우리 사내 카페 진짜 퀄리티 좋아.,오늘 사내 카페 메뉴 봤어? <LF> 맞아. 시그니처 샌드위치 나왔더라. <LF> . 맛있어? <LF> 생각보다 괜찮았어. 빵이 더. <LF> 커피도 리뉴얼. 거 알.? <LF> 응. 바뀌었는데 부드러워좋아진한좋아느낌이야된 <LF> 디카페인도 생겼다던데? <LF> 응지 오후에 부담 없어서 원두. <LF> 내일 같이 커피 한잔할래? <LF> 좋지. 점심 끝나고 들르자. <LF> 내일은 신메뉴 나온다던데 기대카페. <LF> 우리 사내 돼 진짜 퀄리티 그거
일반 대화,오늘 업무 마감 너무 빡셌어. <LF> 무슨 일 있었어? <LF> 오후에 갑자기 수정 요청 들어왔어. <LF> 헐… 언제까지 제출이었는데? <LF> 6시까지. 진짜 숨도 못 쉬고 했다. <LF> 도와줄 걸 그랬네. <LF> 괜찮아. 그래도 제시간엔 보냈어. <LF> 그래도 너무 무리는 하지 말고. <LF> 응. 오늘은 일찍 자야겠어. <LF> 내일 커피 한잔 하자. 힘냈어. <LF> 오늘 같은 날엔 퇴근길이 제일 행복하더라. <LF> 나도 오늘은 집에서 푹 쉴래.,퇴근길 업무 까지 너무 빡셌어. <LF> 무슨 일 있었어? <LF> 오늘에숨도갑자기 수정 요청 들어왔어. <LF> 헐… .마감 제출이었는데? <LF> 6시까지언제 진짜 못 쉬고 했다. 도와줄 걸 그랬네. <LF> 괜찮아. 그래도 제시간엔 보냈어. <LF> 그래도 너무 무리는 하지 말고..응 <LF>  오후은 일찍 푹. <LF> 내일 커피 한잔 하자. 힘냈어. <LF> 오늘 같은 날엔 오늘이 제일 행복하더라. <LF> 나도 오늘은 집에서 <LF> 자야겠어 쉴래.
