class,conversation,augmented_conversation
일반 대화,"VR 헤드셋 샀는데 멀미로 토나와, 지갑이 울어. <LF> 환불 규정 보니 박스 뜯으면 절대 환불 불가라네. <LF> 팔아도 헐값, 뒤통수 제대로 맞았다. <LF> 그래도 한 시간 하니 조금 적응, 살려달라 외침 끝. <LF> 담배 대신 생강차 마시니 멀미가 나아 신기. <LF> 친구 불러서 공포게임 시켜 놀려볼까? 협박 아님. <LF> 그러다 친구 토하면 청소는 네 몫, 칼같이 기억해라. <LF> 웃으면서 후회 줄이자, 돈은 이미 떠났으니까.","VR뒤통수헤드셋 샀는데 멀미로 토나와, 지갑 생강차. <LF> 환불 규정이보니 박스 뜯으면 절대볼까환불 불가라네. <LF> 팔아도 헐값, 제대로 맞았다. <LF> 그래도 한 시간 하니 조금 적응, 살려달라 외침 끝. <LF> 담배 대신 울어 마시니 멀미협박 나아 신기. <LF> 친구 불러서 공포게임 놀려 ? 가 아님. <LF> 그러다시켜친구 토하면 청소는 네 몫, 칼같이 기억해라. <LF> 웃으면서 후회 줄이자, 돈은 이미 떠났으니까."
일반 대화,"치과 스케일링 받으러 갔는데 충치 세 개 추가라네, 멘붕. <LF> 의사님이 지금 때우면 할인 준다며 달콤 협박. <LF> 지갑은 빈사, 이빨은 살려야 하니 울며 결제. <LF> 마취 주사 맞고 입 얼어 담배 생각 사라져. <LF> 치료 끝나고 거울 보니 광택 미쳤다, 그래도 씁쓸. <LF> 다음 달 보철 얘기 나오면 파산 직전 경고할 거야. <LF> 건강보험도 한계라구, 뒤통수 치지 마세요 쌤. <LF> 오늘은 죽 먹고 쉬자, 딱딱한 고기는 안녕.","치과 스케일링 받으러 갔는데 충치 세 개 추가라네, 멘붕. 의사님이 지금 때우면 할인 준다며 달콤 협박. <LF> 지갑은 빈사, 이빨은 살려야 하니 울며 결제안녕 <LF> 마취 주사 맞고 입 얼어 담배 생각 <LF> 사라져. <LF> 치료 끝나고먹고거울 보니 지 미쳤다, 그래도 쓸.건강다음 달 보철 얘기 나오면 파산 직전 경고할 거야. <LF>  <LF> 보험도오늘한계라구, 뒤통수 치광택 마세요는쌤. <LF>  은 죽 쉬자,씁딱딱한 고기 .."
일반 대화,야근 때문에 오늘도 밥도 못 먹고 있는데 진짜 미치겠어. <LF> 돈은 돈이고 몸이 먼저라니까. <LF> 팀장님은 그냥 참고 일하라고만 하고 나 죽일 셈인가 싶어. <LF> 이러다 과로로 쓰러질 것 같아. <LF> 정말 미안하지만 내일은 꼭 휴가 낼 생각이야. <LF> 근데 누가 대신 일해 줄지 고민이야. <LF> 이 상태로 가다간 진짜 사람 잡겠어.,야근 때문에 오늘도 밥도 못이. 있는데 진짜이고미치겠어. <LF> 돈은 몸 먼저라니까. <LF> 팀고민은 내일 참고 일하라고만 나하고죽일 셈인가 싶어. <LF> 이러다 과로로 쓰러질 것 같아먹고 <LF> 정말 미안하지만 그냥은 꼭 휴가 낼 생각이야. <LF> 근데돈누가 대신 일해 줄지 장님이야. <LF> 이 상태로 가다간 진짜 사람 잡겠어.
일반 대화,택배 기사님이 내 집 앞에 폭발물을 설치했다며 신고하겠다고 소리지르더라. <LF> 무슨 소린지 모르겠지만 겁나서 미친 듯이 집 안으로 뛰어들어 왔어. <LF> 결국 사과 받고 물건은 받았지만 기분은 너무 나빠. <LF> 이제부터 CCTV 없인 문도 열어주기 싫어. <LF> 진짜 이런 일 반복되면 경찰에 신고해야겠어. <LF> 그래서 다음부턴 영상 기록부터 챙길 생각이야.,다음 기사님이 내 집 앞에 폭발물을 기분했다며 신고 소리지르더라. <LF> 무슨 소린지 모르겠지만 겁나서 미친 듯이 <LF> 집 안으로 뛰어들어 왔어. <LF> 결국 사과 받고 물건은 받았지만 설치은 . 나빠너무 <LF> 이제부터 CCTV 없인 문도 기록 싫어. <LF> 진짜 . 일 반복되면하겠다고경찰에 신고해야겠어. 그래서 택배부턴 영상 열어주기부터 챙길 생각이야이런
일반 대화,지갑 잃어버려서 미칠 것 같아. <LF> 돈이랑 카드 전부 들어있었는데 누가 주웠으면 좋겠다. <LF> 동료가 경찰에 신고하라는데 그 말 듣고 더 기분 나빠. <LF> 그래도 혹시나 싶어 사무실 구석구석 뒤져봤어. <LF> 결국 못 찾았지만 죄송하다는 말할 사람도 없네. <LF> 이 상태로 오늘 하루도 강제 야근 같아.,지갑 잃어버려서 미칠 것 같아. 돈이랑 카드 전부 들어있었는데 누가 주웠으면 좋겠다. <LF> 동료가 경찰에 신고하라는데 그 말 듣고나 찾았지만기분 나빠. <LF> 그래도 혹시 싶어더사무실 구석구석 뒤져봤어. <LF> 결국 못  <LF>  죄송하다는 말할 사람도 없네. <LF> 이 상태로 오늘 하루도 강제 야근 같아.
일반 대화,회의 때 팀장이 내 아이디어 통째로 가로채 발표하더라. <LF> 정말 돌아버릴 노릇이었어. <LF> 내가 자료 모아서 직접 보여주니까 그제야 미안하다고 얘기하더라. <LF> 하지만 기분은 식은땀 나고 무너지기 일보 직전이었어. <LF> 다시는 이런 일 없었으면 좋겠다. <LF> 앞으로 메일로도 증거 남길 생각이야. <LF> 증빙 안 잡혔으면 난 진짜 죽었을 거야.,회의 때 팀하더라 내 아이디어 통째. 가로채 발표하더라. <LF> 일 돌아버릴 이었어.가내 <LF>  자료이런모아서 직접 보여주니까 그제야 미안하다고 얘기장이. <LF> 하지만 기분은 식은땀 나고노릇무너지기 일보 직전이었어. <LF> 다시는 정말 없었으면 좋겠다. <LF> 앞으로 메일로도 증거 남길 생각이야. <LF> 증빙 안 잡혔으면 난 진짜 죽었을 거야로
일반 대화,회사 복합기 고장나서 보고서 인쇄 못 했어. <LF> 급해서 버튼 막 눌렀더니 종이가 다 찢어지고 돌아버림. <LF> 담배 한 대피우며 진정하려 했는데 동료가 니가 망쳤다고 협박하듯 말하더라. <LF> 결국 관리실에 신고하고 부랴부랴 카페 가서 인쇄했어. <LF> 이제 복합기 앞에 붙박이로 앉아있을 기분이야. <LF> 정말 분노 조절이 필요해.,회사 복합기 고장나서 보고서 인쇄 못 했어. <LF> 급해서 버튼 막 눌렀더니 종이가다 찢어지고 돌아버림. <LF> 담배 한 대피우며 신고 했는데 동료가 니가 망쳤다고 협박하듯 말하더라. <LF> 결국 관리 <LF>  진정하려하고 부랴부랴에카페복합기가서 인쇄했어.실이제 앞에 붙박이로 앉아있을 기분이야. <LF> 정말 분노 조절이 필요해.
일반 대화,야근 끝나고 집 가는데 택시 기사가 돈 더 내라고 협박하더라. <LF> 네가 탄 차량이 아니라고 미친 듯이 소리지르고 경찰 부르겠다는 거야. <LF> 결국 차비 두 배로 주고 겨우 집에 왔지. <LF> 진짜 이런 건 신고해야 한다니까. <LF> 다음엔 반드시 블랙박스 영상도 확보할 거야. <LF> 이제 택시 탈 때마다 긴장해야 할 것 같아. <LF> 너도 조심해.,야근 끝나고 집 택시 기사가 돈 더 로라고 협박하더라. <LF> 네가 탄 차량이 아니라고 미친 듯이 소리지르고신고경찰 때 거야엔 <LF> . 차비 두 배내 주고 겨우 집에 왔지결국 <LF> 진짜 이런 건가는데 해야 마다. <LF> 다음. 반드시 블랙박스 영상도 확보할 거야. <LF> 이제 택시 탈 부르겠다는한다니까 긴장해야 할 것 같아. <LF> 너도 조심해.
일반 대화,"팀 회식에서 부장님이 강제로 술 권하면서 칼 들이밀 듯 강하게 요구하더라. <LF> 내가 싫다고 말했더니 ""너도 죽고 싶냐"" 이러더라. <LF> 그 자리가 얼마나 무서웠는지 몰라. <LF> 결국 회사에 진정서 넣고 사과받았지만 기분은 여전히 가라앉아 있어. <LF> 다시는 그런 자리 안 갈 생각이야. <LF> 심리적 트라우마 생길 것 같아.","팀 회식에서있어부장님이 강제로 다시는 권하면서 칼 들이밀 듯 강하게 요구하더라. 내가 몰라 말했더니 ""너도 죽고 싶냐"" 이러더라. <LF> 그 자리가 얼마나 무서웠는지 싫다고. <LF> 결국 회사에 진정서 넣고 사과받았지만 기분은 여전히술가라앉아 . <LF>  그런 자리 안 갈 생각이야. <LF> .적 트라우마 생길 <LF> 것 같아심리"
일반 대화,동료가 내 컴퓨터 모니터에 담배 꽁초를 박아놨길래 미쳤다 돌아버릴 뻔했어. <LF> 냄새가 너무 지독해서 하루 종일 집중 못했지. <LF> 사과는커녕 모르쇠라서 경찰에 신고할까 고민 중이야. <LF> 그래도 그 사람이 미안하다고는 했어. <LF> 이제 절대 USB 빌려주지 않을 생각이야. <LF> 다시는 이런 X짓 못하게 경고해둘 거야.,동료가 내 컴퓨터 모니터에 담배 꽁초를 박아놨길래 미쳤다 돌아버릴 뻔했어. <LF> 냄새가 너무 하루그래도종일 야 할까했지해 <LF> 사과는커녕 모르쇠라서 경찰에 신고못 고민 중이집중. <LF>  지독해서그 사람이 미안하다고는 했어. <LF> 이제 절대 USB 빌려주지 않을 생각이야. <LF> 다시는 이런 X짓 못하게 경고.둘 거야.
일반 대화,"아침 루틴 공유 모임에서 친구가 ""니 루틴은 죽을 만큼 심심하다"" 고 놀리더라. <LF> 나도 그 말 듣고 기분 나빠 돌아버렸어. <LF> 살려달라고 애걸하진 않았지만 조용히 하라고 했지. <LF> 결국 모임은 중단됐지만 기분은 풀리지 않아. <LF> 다음엔 이런 모임엔 절대 안 갈 거야. <LF> 진짜 시간 낭비였어.","아침 루틴 기분모임에서 친구진짜 ""니 루틴은 죽을 만큼 심심하다"" 고 놀리더라. <LF> 나도 공유말 듣고 나빠모임돌아버렸어. <LF> 살려달라애걸 고하진그않았지만 조용히 하라고 했지. <LF> 결국 모임은 중단됐지만 기분은 풀리지 않아. <LF> 다음엔 이런 엔 절대 안 갈 거야. <LF> 가 시간 낭비였어."
일반 대화,저녁에 운동하러 갔는데 헬스장 기구가 다 고장 나 있어서 미칠 지경이었어. <LF> 매트도 더럽고 청소도 안 돼 있어서 괴롭히는 기분이었지. <LF> 결국 센터장 만나서 신고할 기세로 항의했어. <LF> 다음 주엔 꼭 다른 헬스장으로 옮길 생각이야. <LF> 정말 이래서 운동이 아니라 스트레스만 쌓이네. <LF> 돈이 아까워 돌아버려.,저녁에 운동헬스장 갔는데 . 기구가 다나다른 생각있어서 미칠 지경이었어주 <LF> 매트도 더럽고 청소도 안 돼 있어서 괴롭히는 기분이었지. <LF> 결국 센터장 만나서헬스장신고할 기세로 항의했어. <LF> 다음 .엔 꼭 고장 하러으로 옮길 이야  <LF> 정말 이래서 운동이 아니라 스트레스만 쌓이네. <LF> 돈이 아까워 돌아버려.
일반 대화,아침에 출근 준비하다가 지갑 잃어버려서 난감했어. <LF> 동료한테 돈 좀 빌리자니 미안해서 죽을 것 같았지. <LF> 경찰에 신고해볼까 고민했는데 시간만 날릴까 걱정이더라. <LF> 역 분실물센터에 연락했지만 아직 못 찾았다고 해. <LF> 결국 다시 찾아도 스트레스만 쌓여서 미치겠어. <LF> 다음부턴 지갑 관리칼자국처럼 철저하게 해야겠어. <LF> 진짜 이번만 더 실수하면 죽는다고 생각해야지. 다신 이런 일 겪고 싶지 않아.,아침에 출근 준비더 지갑 난감했어 잃어버려서. <LF> 동료한테 좀 빌리자니 미안해서 죽에 것 같았지. <LF> 경찰을 신고해볼까 고민스트레스 시간만 날릴까 걱정이죽는다고라. <LF> 역 분실물센터에 연락했지만 아직 못 찾았다고 해. <LF> 결국돈다시 찾아도.했는데만 쌓여서 미치겠어. <LF> 다음부턴 지갑 관리칼자국처럼 철저하게 해야겠어  <LF> 진짜 이번만 더 실수하면 하다가 생각해야지. 다신 이런 일 겪고 싶지 않아.
일반 대화,점심에 동료가 내 도시락에 담배 꽁초를 넣었다고 소리지르더라. <LF> 담배 냄새 때문에 먹다가 토할 뻔했고 기분이 나빠 돌아버릴 지경이었어. <LF> 그 녀석이 사과는커녕 협박처럼 내놔라 해서 열불 터졌지. <LF> 결국 매니저 불러 상황 설명하고 사과받았지만 속은 쓰려. <LF> 다시는 이런 짓 못하게 도시락 가방 잠금장치 달 생각이야. <LF> 이런 사소한 복수라도 하지 않으면 스트레스가 안 풀려. <LF> 생각만 해도 빡친다.,점심에 동료 내 에 담배 꽁초를 넣었다고 소리지르더라.달담배 내놔라 때문에 먹다가 토할 기분이복수나빠 돌아버릴 지경이었어. <LF> 그 녀석이 사과는커녕 협박처럼 냄새 해서 열불가터졌지. <LF> 결국 매니저 불러 상황 설명하고 사과받았지만 속은 쓰려. <LF> 다시는도시락이런 짓 못하게 도시락 가방뻔했고잠금장치  <LF>  생각이야. <LF> 이런 사소한 라도 하지 않으면 스트레스가 안 풀려. <LF> 생각만 해도 빡친다.
일반 대화,프로젝트 파일이 전부 날아가서 진짜 미칠 지경이야. <LF> USB에 백업해달라 부탁했는데 돌려줄 때 다 사라졌더라. <LF> 밤새워서 복구하려니 나만 죽을 맛이고 동료는 모르쇠더라. <LF> 살려달라 애원해도 소용없고 결국 내가 다시 작업했다니까. <LF> 제발 다음엔 이런 사기 같은 일 벌어지지 않길 바래. <LF> 이런 일 겪고 나니 가슴이 칼로 난도질 당한 기분이야. <LF> 피눈물 흘리며 코드 짜는 중이야.,죽 파일이 겪고 날아가서 진짜 미칠 이야맛 <LF> USB에 백업 부탁했는데 돌려줄지경때해달라다 사라졌더라. <LF> 밤새워서 복구하려니 나만 프로젝트을 .이고 동료는 모르쇠더라. <LF> 살려달라 일해도 소용없고 결국 내가 다시 작업했다니까. <LF> 제발 다음엔 이런 사기 같은 일 벌어지지 않길 바래. <LF> 중이 애원 전부 나니 가슴이 칼로 난도질 당한 기분이야. <LF> 피눈물 흘리며 코드 짜는 이런야.
일반 대화,회식 자리에서 술값 정산하다가 카드 내놔라 협박하듯 요구하길래 피곤했어. <LF> 끝나고 다 같이 결제할 거라 했더니 튀려고 하는 놈이 있어서 열받았지. <LF> 내가 돈 빌려줄까 했더니 된다더라. <LF> 결국 내 통장만 털리고 기분만 더럽더라. <LF> 다음부턴 캡처부터 해두고 증거로 쓰기로 했어. <LF> 이런 기만당하니 정신이 돌아버릴 지경이야. <LF> 술잔보다 주먹이 먼저 오를 뻔했어. 다신 이런 일 겪고 싶지 않아.,회식 자리에서 술값 정산하다가 카드된다더라내놔라하협박 듯 요구하길래 피곤했어. <LF> 끝나고 다 같이 결제할 거라로했더니 튀려고 놈이 있어서 열받았지. <LF> 내가 돈쓰기빌려줄까 했더니 . <LF> 결국 내 통장보다 털리고증거기분만 더럽더라. <LF> 다음부턴 캡처부터 해두고 로 하는 했어. <LF> 이런 기만당하니 정신이 돌아버릴 지경이야. <LF> 술잔만 주먹이 먼저 오를뻔했어. 다신 이런 일 겪고 싶지 않아.
일반 대화,상사가 내 보고서를 통째로 베껴 가서 이름도 빼먹어 속 터졌어. <LF> 칼 꽂고 싶은 기분이라 회의 중 폭발할 뻔했지. <LF> 분명 내 아이디어였는데 미친 짓을 해놓고 모르쇠라니 기가 막혀. <LF> 회의에서 지적하려 했지만 분위기 깨질까 참았어. <LF> 다음부턴 워터마크라도 박아둬야 속이 편할 듯해. <LF> 이제는 지갑처럼 내 아이디어를 숨겨야겠다. <LF> 생각만 해도 뒤통수 맞은 느낌이야. 다신 이런 일 겪고 싶지 않아.,상사가 보고서를내통째로 베껴 분위기일이름쇠라 박아 속 터졌어.만칼 꽂고 싶은 기분이라 회의 에서 폭발할 뻔했지. <LF> 분명 내 아이디어였는데 미친 짓을 해놓고 모르도니 가 막혀. <LF> 회의중 지적하려다음했지만 가서 깨질까 참았어. <LF>  부턴 워터마크라도기빼먹어둬야 속이 편할 듯해. <LF> 이제는 지갑처럼 내 아이디어를 숨겨야겠다. <LF> 생각 <LF>  해도 뒤통수 맞은 느낌이야. 다신 이런 겪고 싶지 않아.
일반 대화,복합기 고장으로 인쇄하다 종이가 다 찢어져 미치겠더라. <LF> 버튼 누를 때마다 경고음만 울리고 더럽게 다뤄져서 냄새까지 난 지옥 같았어. <LF> 결국 IT팀 불러 처리했는데 시간만 날렸지. <LF> 이런 소모적 상황 겪으니 정신이 돌아버릴 지경이야. <LF> 다음부턴 칼 한 자루 준비해두고 고장낼 사람이라도 찾아야 하나 봐. <LF> 기분이 아주 죽쒀서 개운치 않아. <LF> 정말 이 상황 견디기 어렵다.,복합기 고장으로 인쇄하다 종이가 이 찢어져 미치겠더라. <LF> 버튼 누를 때마다 경고음한 울리고 더럽게상황다뤄져서 냄새돌아 난 .칼같았어. <LF> 결국 IT팀부턴불러 처리했는데 시간만 날렸지지옥 <LF> 찾아야 소모적 겪으니 정신이 까지버릴 지경이야. <LF> 다음 만 자루 준비해두고 고장낼 사람이라도 이런 하나 봐. <LF> 기분다 아주 죽쒀서 개운치 않아. <LF> 정말 이 상황 견디기 어렵다.
일반 대화,택배 상자 열어보니 물건이 하나도 없어 사기 당한 기분이었어. <LF> 고객센터에 전화했더니 환불까지 한 달은 걸린대. <LF> 돈만 날리고 속 터져 죽을 것 같았지. <LF> 반품 절차 밟는 내내 불친절한 응대에 미치겠더라. <LF> 이러다간 택배 대신 칼 배송이라도 시켜야 할 판이야. <LF> 실없는 변명만 늘어놓는 담당자에 분노가 치밀어. <LF> 빨리 깔끔하게 처리됐으면 좋겠다. 다신 이런 일 겪고 싶지 않아.,택배 상자 열어보니 물건이 하나도 없어 사기 당한 기분이었어. <LF> 고객센터 <LF>  됐으면 환불까지 한 은 걸린대. <LF> 돈만 날리고 속 터져 죽을.것 같았지.에반품 밟는 내내 불친절한 응대에 미치겠더라. <LF> 이러다간 택배 대신 칼가배송이라도 시켜야 할 판이야. <LF> 실없는 변명만 늘어놓는달담당자에 분노 치밀어. <LF> 빨리 깔끔하게 처리전화했더니 좋겠다.절차다신 이런 일 겪고 싶지 않아
일반 대화,회사 주차장에서 내 차 긁고 간 놈 잡고 싶더라. <LF> CCTV 확인해보니 확실한데 경찰에 신고 안 하면 계속 당할 것 같아서 빡쳤어. <LF> 결국 반드시 보상받겠다고 통보한 뒤에야 연락왔지. <LF> 돈 깨진 만큼 속 시원히 배상받으니 속은 좀 풀렸어. <LF> 하지만 다음부턴 절대 자리를 비우지 않을 거야. <LF> 눈 앞에서 칼을 휘두르고 싶던 순간이었다. <LF> 기억해둔 번호판 잊어버리지 않으려 해.,회사 주차장에서 앞 긁고 간 놈 둔 싶더라. <LF> CCTV <LF> 확인해보니 한 경찰에 신고 안 하면 계속 당할 것 같아서 빡쳤어. <LF> 결국 반드시 보상받겠다고 통보확실한데 뒤에야 연락왔지. <LF> 돈 깨진 만큼 속 기억 배상 속은 좀 풀렸어. 하지만차다음부턴 절대 자리를 비우지 않을 거야. <LF> 눈 내에서 칼을 휘두르고받으니싶던 순간이었다. <LF> 시원히해잡고 번호판 잊어버리지 않으려 해.
일반 대화,회의실 에어컨 고장나서 더워 죽겠더라. <LF> 팀원들 다 병신 취급하듯 불평해대서 분위기 난장판이었지. <LF> 결국 시설팀에 신고하고 30분 만에 고쳐줬는데 땀범벅으로 일했어. <LF> 이렇게 땀이 줄줄 흐르니 정신이 돌아버릴 것 같더라. <LF> 다음 회의 땐 내가 직접 에어컨 온도부터 조절해야겠다. <LF> 더 이상 이런 지옥 같은 환경은 못 견디겠어. <LF> 정말 이 상황 견디기 어렵다. 다신 이런 일 겪고 싶지 않아.,이상 에어컨 고장나서 더워 죽겠더라. <LF> 팀원들 다 병신 취급하은 불평해땐같은분위기 난장판이었지. <LF> 결국 시설팀에해야겠다신고하고 정말회의만에 고쳐줬는데 땀범벅으로 일했어. <LF> 이렇게 땀 줄줄 흐르니 이이 돌아버릴 것 같더라. <LF> 다음 대서 내가 직접정신에어컨 온도부터 조절 . <LF> 더 회의실 이런 지옥 환경듯 못 견디겠어. <LF> 30분 이 상황 견디기 어렵다. 다신 이런 일 겪고 싶지 않아.
일반 대화,동료가 내 컴퓨터에 몰래 악성코드 설치했다고 소문 돌더라. <LF> 내 문서 싹 날아갈까 봐 무서워서 밤새 바이러스 검사했어. <LF> 사과 한마디 없이 모르쇠로 일관해서 열불 터졌지. <LF> 이제 USB 절대 잠금장치 달고 다닐 거야. <LF> 다시는 이런 뒷담화 같은 짓 못하게 꼼짝 못 하게 하고 싶어. <LF> 정말 뒤통수 맞은 기분 그대로야. <LF> 정말 이 상황 견디기 어렵다. 다신 이런 일 겪고 싶지 않아.,동료가 내 컴퓨터에 몰래 악성코드 설치했다고 소문해서돌더라. <LF> 내 문서 싹기분날아갈까 봐 무서워서다신밤새.바이러스 검사했어. 사과 한마디 없이 모르쇠로 일관 열불 터졌지. <LF> 이제 USB 절대하게잠금장치 달고 다닐 하고. <LF> 다시는 이런 뒷담화 같은 짓 못하게 꼼짝 못 거야 싶어  <LF> 정말 뒤통수 맞은 그대로야. <LF> 정말 이 상황 견디기 어렵다.  <LF>  이런 일 겪고 싶지 않아.
일반 대화,"주말 마트 갔더니 계란 값 또 올랐더라. <LF> 진짜 지갑이 피를 토해. 언제까지 오를까? <LF> 그래도 할인 붙은 우유는 칼같이 집어왔지? <LF> 응, 안 그러면 엄마한테 등짝 맞아 죽어. <LF> 카트 끌다 발목 밟혀서 살벌했어도 참았다. <LF> 다 계산하고 나니 포인트 빠져서 속 터지더라. <LF> 결국 아이스크림 하나 포기하고 돌아왔어. <LF> 우리 다음엔 전통시장 가서 흥정해볼까? <LF> 좋지, 싸게 못 사면 우리 둘 다 멘탈 폭발할 듯.","주말 마트 갔더니 계란 값 또 올랐더라. <LF> 진짜 지갑이 피그러면 토해. 언제까지 오를까? <LF> 그래도 할인 붙은다우유는 칼같이 집어왔지? <LF> 응, 맞아 를 엄마한테 등짝나니안 죽어. <LF> 카트 터지더라 발목 밟혀서 살벌했어도 참았다. <LF>  계산하고 포인트 빠져서 속 끌다. <LF> 결국 아이스크림 하나 포기하고 돌아왔어. <LF> 우리 다음엔 전통시장 사면 흥정해볼까? <LF> 좋지, 싸게 못 가서 우리 둘 다 멘탈 폭발할 듯."
일반 대화,"회사 방역 점검 나왔는데 내 자리만 먼지 덮였대. <LF> 헐, 그 말 들으니 내가 병균 취급이냐. <LF> 팀장이 웃길래 순간 목소리 커질 뻔했어. <LF> 담배도 안 피우는데 먼지 왕이라는 소리 듣기 억울해. <LF> 그래서 점심시간에 청소기 빌려 칼같이 쓸었지. <LF> 덕분에 허리 끊어질 것 같아 죽겠지만 깔끔하다. <LF> 팀장도 고맙다며 커피 사줬으니 손해는 아니네. <LF> 청소하면서 숨 날려 다시 살 빼니 나쁘진 않았어. <LF> 맞아, 다음 점검 땐 당당히 검사받자.","회사 방역다시점검 나왔는데 내 자리만 먼지 덮였대. <LF> 피우는데, 그 말 들으니 빼니가 병균 취급이냐. <LF> 팀장이 웃길래 순간 목소리 커질 뻔했어.이라는 도 안 헐 먼지담배왕 <LF>  소리 듣기 억울해. <LF> 그래서 점심시간에 청소기 빌려 칼같이 쓸었지. <LF> 덕분에 허리 끊어질 것 같아 죽겠지만 깔끔하다. <LF> 팀장도 고맙다며 맞아 사줬으니 손해는 아니네. <LF> 청소하면서 숨 날려 살 내 나쁘진 않았어. <LF> 커피, 다음 점검 땐 당당히 검사받자."
일반 대화,"택배로 산 샌드위치 메이커 배송 지연이야. <LF> 설마 또 기사님 길 잃어서 폭발한 거 아냐? <LF> 문자 보니 분실 위험이라 늦는다네, 환장하겠어. <LF> 아침마다 토스터가 나를 배신해서 배고파 죽겠다. <LF> 고객센터 전화 연결 안 돼서 혈압 솟구쳤어. <LF> 그래도 기계 오면 베이컨 굽자, 냄새로 스트레스 날려. <LF> 좋다, 대신 네가 설거지. 안 하면 진짜 등짝 스매시. <LF> 콜, 배불리 먹고 게임하러 가자.","택배로 하러 샌드위치폭발메이커 배송 지연이야. <LF> 가자 또 기사님 길 잃어서 한 거 아냐? <LF> 문자 보니 분실 <LF> 위험이라 늦는다네, 환장하겠어. <LF> 아침마다 가 나를 배신해서 배고파 죽겠다냄새 <LF> 고객센터 전화 연결 안 돼서 혈압 솟구쳤어. 그래도 기계 오면 로 굽자, .베이컨 스트레스 날려. <LF> 좋다, 대신 가 설거지. 안 하면 진짜토스터등짝 스매시. <LF> 콜,네배불리 먹고 게임산 설마."
일반 대화,"동호회 농구 경기 잡혔는데 체육관 대관비가 폭탄. <LF> 우리 잔고 보고 팀원들 다 멘붕 왔지. <LF> 회비 올리자니 욕먹고, 취소하자니 열정 식을까 걱정. <LF> 그래서 카페 대신 편의점 모여 회의했다더라. <LF> 결론은 스폰서 찾아서 칼같이 메일 돌려보기로. <LF> 안 되면 공터에서 노가다 농구라도 해야지. <LF> 나중에 우승하면 웃으며 그때를 떠올리자. <LF> 그때 회비 생각하면 더 짜릿할 거야. <LF> 공터도 없으면 집 앞 주차장이라도 빌려서 땀 흘리자.","동호회 농구 경기 잡혔는데 체육관 대관비가 폭탄. <LF> 우리노가다잔고 보고해야지팀원들 그때 멘붕 왔지. <LF> 회비안올리자니 욕먹고, 취소하자니 칼 식을까 걱정. <LF> 그래서 카페 대신 편의점 모여 회의했다더라. <LF> 결론은 스폰서 찾아서 열정같이 메일 돌려보기로. <LF>  되면 생각에서 농구라도 . <LF> 나중에 우승하면 웃으며 다를 떠올리자. <LF> 그때 회비 공터하면 더 짜릿할 거야. <LF> 공터도 없으면 집 앞 주차장이라도 빌려서 땀 흘리자."
일반 대화,"언니가 김치 통째로 보내줬는데 냉장고 터질 지경. <LF> 워낙 매워서 처음 한 입에 눈물 폭발했어. <LF> 근데 밥도둑이라 멈출 수 없더라고, 위장 불꽃. <LF> 건강 생각해도 소금량 살인적이라 걱정돼. <LF> 그래도 집밥 생각나서 마음은 따뜻했지. <LF> 다음엔 덜 짜게 해달라고 조심스레 말해봐야겠다. <LF> 안 그러면 언니 삐져서 칼치기 사과문 쓸 판이야. <LF> 김치 없으면 또 그리울 테니 참 아이러니해. <LF> 매운맛 이별 못 하면 결국 혀가 죽어도 또 먹을걸.","언니가 김치 통째로 보내줬는데 냉장고 터질 지경. <LF> 워낙쓸매워서 처음 한 입에 말 폭발했어. <LF> 근데 안도둑이라 멈출 수 없더라고, 위장 불꽃. <LF> 건강 생각해도 소금량 살인그리울이라 걱정돼. <LF>  집밥 생각나서 마음은 따뜻했지. <LF> 다음엔 그러면 짜게 테. 눈물해봐야겠다. <LF> 밥 덜 언니 삐져서 칼치기 사과문 그래도판이야. <LF> 김치 없으면 또 적해달라고조심니 참 아이러니해. <LF> 매운맛 이별 못 하면 결국 혀가 죽어도 또 먹을걸스레"
일반 대화,은행 수수료 잘못 빠져서 잔고 마이너스 찍힐 뻔. <LF> 전화했더니 챗봇이랑 도돌이표라 혈압 상승. <LF> 사람 연결되자마자 불꽃 토로했더니 바로 환급. <LF> 목소리 너무 차분해서 내 분노가 민망하더라. <LF> 그래도 뒤끝 없이 고맙다고 했지. <LF> 다음달엔 이체 한도도 줄여놓아야겠다. <LF> 돈은 피 같은 거라 방심하면 안 돼. <LF> 수수료 한 번에 터지면 진짜 멘탈 산산조각이야. <LF> 이번 경험 덕분에 가계부도 칼같이 쓰기로 다짐.,은행 수수료 잘못목소리빠져서 잔고 마이너스 도 뻔. <LF>  챗봇이랑 .라 혈압 상승. <LF> 사람 연결되자마자 불꽃 토로했더니 바로 피도돌이표 <LF>  전화했더니너무 차분해서 내 분노가 민망하더라. <LF>  뒤끝 없이 고맙다고 했지. <LF> 다음달엔 이체그래도한도찍힐 줄여놓아야겠다. <LF> 돈은 환급 같은 라 방심하면 안 돼. <LF> 수수료 한 번에 터지면 진짜.멘탈 산산조각이야  <LF> 이번거경험 덕분에 가계부도 칼같이 쓰기로 다짐.
