class,conversation,augmented_conversation
일반 대화,"배달 기사님이 주소 헷갈려서 음식 식었대. <LF> 배고파 죽겠는데 미안하단 말로 끝내려 해서 분노치 상승. <LF> 환불 요청했어? 입 닫으면 손해지. <LF> 했더니 3천 포인트 주겠다길래 코웃음쳤지. <LF> 결국 전액 환불+쿠폰까지 받았어. 내 협박 스킬 굿? <LF> 굿. 근데 다음엔 착하게 말해도 돼. 기사님도 사람이라구. <LF> 알지, 나도 배달 알바 했잖아. 오늘만 예민했어. <LF> 그래, 맛있게 먹고 분노는 잊자.","기사님이 주소 헷갈려서 음식 식었대. <LF> 배고파 죽겠는데 미안하단 말로 끝내려 해서 분노치 상승. <LF> 환불 요청했어? 입 손해지. <LF> 했더니 3천 포인트 코웃음쳤지. <LF> 결국 전액 환불+까지 받았어. 내 협박 스킬 굿? <LF> 굿. 근데 다음엔 착하게 말해도 돼. 기사 사람이라구. <LF> 알지, 배달 알바 했잖아. 오늘만 예민했어. <LF> 그래, 맛있게 잊자."
일반 대화,"헬스장 연회원 끊었는데 폐업 소식 들었어, 망했다. <LF> 돈 돌려달라 했더니 대표 번호 먹통이야. 사기꾼들. <LF> 소송 각이네. 집단 민원 넣으면 벌벌 떨걸? <LF> 검색해보니 이미 터질 대로 터졌더라. <LF> 피해자 모임 만들까? 힘 합쳐야 칼같이 환불받지. <LF> 좋아, 단톡방 만들고 증거 수집하자. <LF> 그래도 아직 운동 열정은 안 죽었지? 홈트로 버티자. <LF> 이참에 근처 공원에서 무료 운동으로 체력 길러. <LF> 그래, 돈은 잃어도 건강은 지켜야지.","헬스장 회원 끊었는데 폐업 소식 들었어, 망했다.돈 돌려달라 했더니 대표 번호 먹통. 사기꾼. <LF> 소송 이네. 집단 민원 넣으면 벌벌 떨걸? <LF> 검색해보니 이미 터질 대로 터졌더라. <LF> 피해자 모임 만들까? 힘 칼같이 환불받지.좋아, 단톡방 만들고 증거 수집하자. <LF> 그래도 아직 운동 열정은 안 죽었지? 홈트로 버티자. <LF> 에 근처 공원에서 무료 으로 체력 길러. <LF> 그래, 돈은 잃어도 은 ."
일반 대화,"여행 가방 바퀴 부서져서 공항에서 굴리다 팔 빠질 뻔. <LF> 항공사 직원은 '소모품'이라며 손 털더라, 환장. <LF> 보상 규정 찾아보니 가능하대. 이메일 폭탄 보내. <LF> 답장 없으면 SNS로 공개처형 가자. <LF> 살벌하네. 근데 그게 제일 효과적이긴 해. <LF> 맞아. 끝까지 물고 늘어지면 결국 꿇어. <LF> 도착하면 택배 보내 수리해, 내가 할인 쿠폰 줄게. <LF> 고마워. 피곤해도 악은 쓰고 살아야 손해 막지.","여행 가방 바퀴 부서져서 공항에서 팔 빠질 . <LF> 항공사 직원은 '소모품'이라며 손 털더라, 환장. <LF>  규정 찾아보니 가능하대. 이메일 폭탄 보내. <LF> 답장 로 공개처형 가자. <LF> 살벌하네. 근데 그게 제일 효과적이긴 . <LF> 맞아. 끝까지 물고 늘어지면 결국 꿇어. <LF> 도착하면 택배 보내 수리해, 내가 할인 쿠폰 줄게. <LF> 고마워. 피곤해도 악은 쓰고 살아야 막지."
일반 대화,"룸메가 설거지 미뤄서 싱크대 지옥. 냄새에 죽겠다. <LF> 정중히 말했더니 '내일 할게'라며 또 연기, 열받아 폭발. <LF> 그릇 쌓이면 바퀴벌레 파티다. 사진 찍어 협박해. <LF> 찍었지. 단톡에 올렸더니 부끄러웠는지 바로 씻더라. <LF> 효과 직방이네. 근데 우정 유지하려면 말투 부드럽게. <LF> 알아. 담엔 당근과 채찍 적절히 써볼게. <LF> 우리 집 평화가 그릇에 달렸다니 웃기지? <LF> 좋아, 자취생 생존 스킬 레벨업!","룸메가 설거지 미뤄서 싱크대 지옥. 냄새에 . <LF> 정중히 했더니 '내일 할게'라며 또 연기, 열받아 폭발. <LF> 그릇 쌓이면 바퀴벌레 파티다. 사진 협박. <LF> . 단톡에 올렸더니 부끄러웠는지 바로 씻더라. <LF> 효과 직방이네. 근데 우정 유지하려면 말투 부드럽게. <LF> 알아. 담엔 당근과 채찍 써볼게. <LF> 우리 집 평화 그릇에 웃기지? <LF> 좋아, 자취생 스킬 레벨업!"
일반 대화,"휴대폰 액정 수리 맡겼는데 AS센터가 데이터 날렸다네. <LF> 미친 거 아니야? 백업 없이 초기화라니. <LF> 보상 규정 따지니 5만 포인트로 퉁치자는 태도. <LF> 그 돈으로 못 복구한 사진 살 수 있냐고 불에 기름. <LF> 결국 매니저 불러서 교환폰+현금 보상까지 뽑아냈어. <LF> 와, 네 협상은 완전 스나이퍼급이네. <LF> 담엔 백업 필수, 안 그러면 또 심장 터진다. <LF> 교훈 얻었으니 오늘은 맥주로 진정한다.","휴대폰 액정 수리 AS센터가 데이터 날렸다네. <LF> 미친 아니야? 백업 없이 초기화라니. <LF> 보상 규정 따지니 5만 포인트 치자는 . <LF> 그 돈으로 못 한 사진 살 수 있냐고 불에 기름.결국 매니저 교환폰+현금 보상까지 뽑아. <LF> 와, 네 협상은 완전 스나이퍼급이네.담엔 백업 필수, 안 그러면 또 심장 터진다. <LF> 교훈 얻었으니 오늘은 맥주로 진정한다."
일반 대화,"옆집 강아지 밤새 짖어대서 잠 못 잤어. <LF> 주인한테 말했더니 미안하다며 간식 들고 왔더라. <LF> 그래도 또 반복되면 지옥행이야. 신고 각도 생각해야. <LF> 우선 귀마개 샀고, 담엔 화분 덧대 소리 차단 시도. <LF> 협상보다 해결책 찾는 네가 현자다. <LF> 에이, 잠은 목숨이라 칼같이 지켜야지. <LF> 스트레스 풀 겸 산책 나갈까? 바람 쐬면 진정되잖아. <LF> 좋아. 내일은 주인과 시간 맞춰 교육도 돕기로 했어. <LF> 오늘은 일찍 자고 내일 웃자.","옆집 강아지 짖어대서 잠 못 잤어. <LF> 주인 했더니 미안하다며 간식 들고 왔더라. <LF> 그래도 또 반복되면 지옥행. 신고 각도 생각해야. <LF> 우선 귀마개 샀고, 담엔 화분 덧대 소리 차단 시도. <LF> 협상보다 해결책 찾는 네가 현자다. <LF> , 잠은 목숨이라 칼같이 지켜야지. <LF> 스트레스 풀 겸 산책 나갈까? 쐬면 되잖아. <LF> 좋아. 내일은 주인과 시간 교육도 돕기로 했어. <LF> 오늘은 일찍 자고 내일 웃자"
일반 대화,"마트 계산대 줄이 끊기질 않아 진짜 죽겠다. <LF> 앞사람 카드 오류라 10분 넘게 서 있었어. <LF> 배고파서 담배 냄새도 역해 뒤질 뻔했지. <LF> 직원이 미안하다며 할인쿠폰 줬는데 돈보다 시간이 아까워. <LF> 다음엔 칼같이 셀프계산대로 가야지, 그게 답이야. <LF> 너무 화냈냐 싶어도 배고프면 다들 악마 되잖아. <LF> 결국 아이스크림 하나 공짜로 받아 기분 겨우 풀림. <LF> 집 도착하니 아이스크림 절반 녹았지만 그래도 오늘은 생존 완료.","계산대 줄이 끊기질 않아 진짜 죽겠다. <LF> 앞사람 카드 오류라 10분 넘게 서 있었어. <LF> 배고파서 담배 냄새도 역해 뒤질 뻔했지. <LF> 직원이 미안하다며 할인쿠폰 줬는데 돈보다 시간이 아까워. <LF> 다음엔 칼같이 셀프계산대로 가야지, 답이야. <LF> 너무 화냈냐 싶어도 배고프면 다들 악마 되잖아 <LF> 결국 아이스크림 하나 공짜로 기분 겨우 풀림. <LF> 집 아이스크림 절반 그래도 오늘은 생존 완료."
일반 대화,"버스에서 아저씨가 내 자리 뺏고 발까지 밟아 빡치네. <LF> 미안하단 말 대신 ""어쩌라고""라니 칼날 돋지. <LF> 참았다, 경찰 부르면 나도 귀찮으니까. <LF> 옆 승객이 자리 양보해줘서 겨우 진정. <LF> 근데 버스비는 똑같이 내고 서간 거라 돈 아까워. <LF> 다음 정류장서 그 아저씨 내리며 담배 연기까지 풀어놨다. <LF> 담에 또 그러면 그냥 내려서 택시 탈 거야. <LF> 지갑은 울겠지만 내 멘탈이 더 소중하니까.","버스 아저씨 내 자리 뺏고 발까지 밟아 빡치네. <LF> 미안하단 말 ""어쩌라고"" 칼날 돋지. <LF> 참았다, 경찰 부르면 나도 귀찮으니까. <LF> 옆 승객이 자리 겨우 진정. <LF>  버스비는 똑같이 내고 서간 거라 돈 아까워 <LF> 다음 정류장서 그 내리며 담배 연기까지 풀어놨다. <LF> 담에 또 그러면 그냥 내려서 택시 탈 거야. <LF> 지갑은 울겠지만 내 멘탈이 더 소중하니까."
일반 대화,"우리 고양이가 탈출했는데 골목 냄새만 남았어. <LF> 비 맞아 찾다 감기 걸릴 뻔, 미치겠더라. <LF> 포스터 붙이고 현상금 걸어 돈도 꽤 썼지. <LF> 이웃이 집 앞에서 녀석 발견, 눈물 폭발했어. <LF> 사료 빌리다 보답으로 케이크랑 커피 전달. <LF> 잔뜩 울던 녀석이 골골거리니 살 것 같더라. <LF> 다음엔 창문 칼같이 잠그고 GPS 목걸이 살 거야. <LF> 덕분에 동네 사람들과 사이 좋아져서 다행이야. <LF> 다음엔 목줄까지 단단히 하고 나갈 거라 다짐했어.","우리 고양이 탈출했는데 골목 냄새만 남았어.비 맞아 찾다 감기 뻔, 미치겠더라. <LF>  고 현상금 돈도 꽤 썼지 <LF> 이웃이 집 앞에서 녀석 발견 폭발했어. <LF> 사료 보답으로 케이크랑 전달. <LF> 잔뜩 울던 녀석이 골골거리니 살 것 같더라.다음엔 창문 칼같이 잠그고 살 거야. <LF> 에 동네 사람들과 사이 좋아져서 다행이야. <LF> 다음엔 목줄 단단히 하고 거라 다짐했어."
일반 대화,"룸메이트가 설거지 안 해 싱크대 악취 폭발, 파리 난무. <LF> 좋게 말했더니 미안하다더니 또 빚 갚듯 미뤄. <LF> 이번엔 협박이다, 안 치우면 그릇 전부 쓰레기통 직행. <LF> 담배 끊고 예민해진 내 코가 더는 못 견디지. <LF> 결국 둘이 장갑 끼고 음악 틀고 30분 만에 싹 정리. <LF> 청소 끝나니 웃음 터져 피자 주문, 치즈 폭탄. <LF> 설거지 당번표 칼같이 붙여둬서 재발 방지 완료. <LF> 악취는 사라졌고 평화도 돌아왔다.","룸메이트가 설거지 안 해 악취 폭발, 파리 난무. <LF> 좋게 말 미안하다더니 또 빚 갚듯 미뤄.이번엔 이다, 안 치우면 그릇 전부 쓰레기통 직행. <LF> 담배 예민해진 내 코가 더는 못 견디지 <LF> 결국 둘이 끼고 음악 틀고 30분 만에 싹 정리. <LF> 청소 끝나니 웃음 터져 피자 주문, 치즈 . <LF> 설거지 당번표 칼 붙여둬서 재발 방지 완료. <LF> 악취는 사라졌고 평화도 돌아왔다."
일반 대화,"전화 받았더니 보험 권유, 끊으려니 계속 읊어대. <LF> 돈 없다니 보장 안 되면 죽는다 식으로 협박하더라. <LF> 웃으면서 거절했지만 속으론 화산 폭발 직전. <LF> 번호 차단해도 다른 번호로 또 전화, 집요해. <LF> 다음엔 매뉴얼 읽듯 ""개인정보 삭제"" 외칠 거야. <LF> 전화 끊고 커피 한잔, 담배 대신 사탕으로 진정. <LF> 친구랑 통화하며 욕 풀다 보니 겨우 마음 정리. <LF> 스팸 앱 깔아놓고 다시는 당하지 않기로 약속.","전화 받았더니 보험 권유, 끊으려니 계속 읊어대. <LF> 돈 없다니 안 되면 협박. <LF> 웃으면서 거절했지만 속으론 화산 폭발 직전.번호 차단 다른 번호 또 전화 집요해. <LF> 엔 매뉴얼 읽듯 ""개인정보 삭제"" 외칠 거야. <LF> 전화 커피 한잔, 담배 대신 사탕으로 진정. <LF> 친구랑 통화하며 욕 풀다 보니 겨우 정리. <LF> 스팸 깔아놓고 다시는 당하지 않기로 약속."
일반 대화,"핸드폰 액정 또 깨졌다, 수리비가 칼날 같아 아프다. <LF> 보험 처리하랬더니 자기부담금도 핵폭탄. <LF> 돈 새는 소리 들리니 심장 쪼개져, 진짜 빡침. <LF> 그래도 안 갈면 손 베일 위험 있어 교체 예약했지. <LF> 수리점서 미안하다며 강화유리 서비스 준다네. <LF> 잠깐 화났다가 커버 씌우며 마음 진정 중. <LF> 담부터 열쇠랑 같이 주머니 안 둔다, 교훈이야. <LF> 집 도착하니 화면 번쩍, 새폰 같은 기분이라 다행.","핸드폰 액정 또 깨졌다, 수리비가 칼날 같아 . <LF>  처리하랬더니 자기부담금도 핵폭탄. <LF> 돈 새는 들리니 심장 쪼개져 진짜 빡침 <LF> 그래도 안 갈면 손 베일 위험 있어 교체 예약했지. <LF> 수리점서 미안하다며 강화유리 서비스 준다네. <LF> 잠깐 화났다가 씌우며 마음 진정 중. <LF> 담부터 열쇠랑 같이 주머니 안 둔다 교훈이야. <LF> 집 도착하니 화면 번쩍, 새폰 같은 기분이라 다행."
일반 대화,"동네 축제라더니 새벽 폭죽으로 귀 터질 뻔, 애도 울어. <LF> 주최 측에 전화했더니 죄송하다며 곧 끝낸다더라. <LF> 그래도 쓰레기 넘쳐 골목 냄새까지 콤보, 미치겠어. <LF> 이웃들과 단체 채팅방에서 불만 폭주, 전쟁 직전. <LF> 아침에 다 같이 청소하며 삽 대신 빗자루 들었지. <LF> 덕분에 동네 깔끔, 기분도 조금 풀렸어. <LF> 내년엔 칼같이 시간 제한 계약서부터 받자고 다짐. <LF> 축제 자체는 좋았는데 매너만 지키면 평화인데 말야.","동네 축제라더니 새벽 폭죽으로 귀 터질 뻔, 애도 울어. <LF> 주최 측에 전화했더니 죄송하다며 곧 끝낸다더라 <LF> 그래도 쓰레기 넘쳐 골목 냄새까지 콤보, 미치겠어. <LF> 들과 단체 채팅방에서 폭주, 전쟁 직전. <LF> 아침에 다 같이 청소하며 빗자루 . <LF> 덕분 깔끔, 기분도 조금 풀렸어. <LF> 내년엔 같이 제한 계약서부터 받자고 다짐. <LF> 축제 자체는 좋았는데 매너만 지키면 평화인데 야."
일반 대화,"쇼핑몰서 운동화 샀는데 짝짝이라 황당, 빵 터짐. <LF> 고객센터 환불 요구하니 사진 더 보내라며 질질 끌어. <LF> 돈 물어내라 소리 높였더니 그제야 교환 접수. <LF> 배송비도 빌리다 갚듯 환급해 준다네. <LF> 리뷰 별 하나 박고 스트레스 절반 해소. <LF> 다음엔 오프라인 가서 직접 보고 사야지. <LF> 친구가 웃으며 ""택배복권 당첨""이라 놀려서 더 화. <LF> 그래도 새 상품 오면 또 잊고 신나겠지. <LF> 교환 기다리는 동안 발은 맨발로 뒤뚱, 웃픈 하루였지.","서 운동화 샀는데 짝짝이라 황당, 빵 터짐 <LF> 고객 환불 요구하니 사진 더 보내라며 질질 . <LF> 돈 물어내라 소리 그제야 교환 접수. <LF> 배송비도 빌리다 갚듯 환급해 준다네. <LF> 리뷰 별 하나 박고 스트레스 절반 해소. <LF> 다음엔 오프라인 가서 직접 보고 사야지. <LF> 가 웃으며 ""택배복권 ""이라 놀려서 더 화. <LF> 그래도 새 상품 오면 또 신나겠지. <LF> 교환 기다리는 동안 은 로 뒤뚱, 웃픈 하루였지."
일반 대화,"회사 프린터 jam 걸려 보고서 조각, 내 멘탈 산산. <LF> 상사 앞에서 땀 뻘뻘, 동료들 뒤에서 킥킥거려. <LF> 서비스팀 30분 후 도착이라 시간 죽는 느낌. <LF> 결국 수동 급지로 다시 출력, 손가락 화상 직전. <LF> 상사가 미안하다며 아이스커피 쐈다, 돈 세이브. <LF> 맛있는 커피 한모금에 화도 좀 풀렸지. <LF> 프린터 앞에 '먹지 마세요' 대신 '종이 제대로 넣으세요' 큰 글씨. <LF> 다음 주엔 예비 보고서 두 부 더 뽑아 둘 거야.","회사 프린터 jam 걸려 보고서 조각, 내 산산. <LF> 상사 앞에서 땀 뻘뻘, 동료들 뒤에서 킥킥거려. <LF> 서비스팀 30분 후 도착이라 시간 죽는 느낌. <LF> 결국 수동 급지로 다시 , 손가락 화상 직전. <LF> 상사가 미안하다며 아이스커피 쐈다, 돈 세이브. <LF> 맛있는 커피 한모금에 화도 좀 풀렸지. <LF> 프린터 앞에 '먹지 마세요' 종이 넣으세요' 큰 글씨 <LF> 다음 주엔 예비 보고서 두 부 더 뽑아 둘 거야."
일반 대화,"주말 축구장, 심판 편파판정에 관중 화산처럼 폭발. <LF> 욕설 난무해도 선수들은 담담, 존경스럽더라. <LF> 친구랑 치킨 들고 소리 지르다 목 쉬었어, 담배 필요 없네. <LF> 맥주값 사악했지만 스트레스 확 풀림. <LF> 후반 역전골에 다같이 하이파이브, 평화 복구. <LF> 경기 끝에 상대팬과 악수, 역시 스포츠는 멋져. <LF> 다음 경기엔 목캔디랑 현금 칼같이 챙길 예정. <LF> 지갑은 가벼워도 추억은 묵직해. <LF> 집 가는 길엔 버스 안에서 하이라이트 재생하며 행복 리셋.","주말 축구장, 심판 편파판정에 관중 화산처럼 폭발. <LF> 욕설 난무해도 선수들은 담담, 존경스럽더라. <LF> 친구랑 치킨 들고 소리 지르다 목 쉬었어, 담배 필요 없네. <LF> 맥주값 스트레스 확 풀림. <LF> 후반 역전골에 다같이 , 평화 복구. <LF> 경기 끝에 상대팬과 악수, 역시 스포츠는 멋져. <LF> 다음 엔 목캔디랑 현금 칼같이 챙길 예정. <LF> 지갑은 가벼워도 추억은 묵직해. <LF> 집 가는 길엔 버스 안 하이라이트 재생하며 행복"
일반 대화,요즘 재택근무하니까 출퇴근 스트레스는 사라졌지만 <LF> 집에서 일하니 참 피곤해 돌아버릴 지경이야. <LF> 인터넷 끊기면 작업 다 죽으니까 미치도록 중국산 라우터가 원망스러워. <LF> 전화해도 AS센터는 미안하단 말만 반복하더라. <LF> 제발 제대로 수리 좀 해달라고 꼬박꼬박 연락할 예정이야. <LF> 이러다 프로젝트 다 망칠 것 같아. <LF> 다음부턴 장비 사기 전에 리뷰 제대로 보고 사야겠어. <LF> 재택근무 장점도 있지만 이렇게 네트워크가 안 되면 진짜 미칠 노릇이야.,요즘 재택근무하니까 출퇴근 스트레스는 사라졌지만집 일하니 참 피곤해 돌아버릴 지경이야. <LF> 인터넷 끊기면 작업 다 미치도록 중국산 라우터가 스러워. <LF> 전화해도 AS센터는 미안하단 말만 반복하더라. <LF> 제발 제대로 좀 해달라고 연락할 예정. <LF> 이러다 다 망칠 것 같아. <LF> 다음부턴 장비 사기 전에 리뷰 제대로 보고 사야겠어 <LF> 재택근무 장점도 있지만 이렇게 네트워크가 안 되면 진짜 미칠 노릇이야.
일반 대화,마트에서 장 보는데 채소 가격이 또 폭등했더라. <LF> 지갑 무겁다던데 뭐가 무겁나 싶어 돌아버릴 거 같아. <LF> 채소 한 봉지에 1만 원이라니 기분 나빠 죽겠어. <LF> 점원한테 따지니 미안하다면서 회사 방침이라고만 하더라. <LF> 제발 좀 안정된 가격으로 판매해줬으면 좋겠어. <LF> 이러니 집밥은 사치라고 하는 거겠지? <LF> 다음 주엔 할인 쿠폰 노려봐야겠다. <LF> 이러다가 월말 예산 결산도 못 할까 봐 두려워.,에서 장 보는데 채소 가격이 또 폭등했더라. <LF> 지갑 무겁다던데 뭐가 무겁나 싶어 돌아버릴 거 같아. <LF> 채소 한 봉지에 1만 원이라니 기분 나빠 죽겠어. <LF> 점원한테 따지니 미안하다면서 회사 방침만 하더라. <LF> 제발 좀 안정된 가격으로 판매해줬으면 좋겠어. <LF> 이러니 집밥은 사치 하는 거겠지? <LF> 다음 주엔 쿠폰 노려봐야겠다 <LF> 이러다가 월말 결산도 못 할까 봐 두려워.
일반 대화,헬스장 등록하고 몇 번 갔더니 기구마다 사람 몰려서 못 쓰겠어. <LF> 사람들 서로 자리 차지하느라 갈등 생기고 돌아버릴 지경이야. <LF> 매니저에게 항의했더니 미안하단다만 해결책은 없대. <LF> 제발 이용 시간대 좀 분산시켜줬으면 좋겠어. <LF> 이러다 운동가다가 싸움 날 것 같은 기분이야. <LF> 다음부턴 집에서 유튜브 따라 해야겠다. <LF> 이용권 갱신도 생각 중인데 계속 이 모양이면 또 고민이야.,헬스장 등록하고 몇 번 갔더니 기구마다 사람 몰려서 못 쓰겠어 <LF> 사람들 서로 자리 차지하느라 갈등 생기고 지경이야. <LF> 매니저에게 항의 미안하단다만 해결은 없대. <LF> 제발 이용 시간대 좀 분산줬으면 좋겠어 <LF>  운동가다가 싸움 날 것 같은 기분이야다음부턴 집에서 유튜브 따라 해야겠다. <LF>  갱신 생각 중인데 계속 이 모양이면 또 고민이야.
일반 대화,강아지 목줄 풀린 사이에 길거리 교통사고 날 뻔했어. <LF> 죽을 뻔한 녀석 잡아오는 동안 핏줄이 터질 듯 긴장했지. <LF> 주변 사람들 끼어들어서 경찰 부르자는 분위기까지 됐어. <LF> 다행히 아무도 다치지 않아서 다행이지만 기분은 더럽네. <LF> 이제는 몸살 나도록 작은 끈도 이중으로 꽉 채울 생각이야. <LF> 다른 애견인들도 제발 목줄 단단히 해줬으면 좋겠다. <LF> 이 사건으로 반려견 안전 관리에 더 신경 쓰게 됐어.,강아지 목줄 사이에 길거리 교통사고 날 뻔했어. <LF> 죽 뻔한 녀석 잡아오는 동안 핏줄이 터질 듯 긴장했지. <LF> 주변 사람들 끼어들어서 경찰 부르자는 분위기까지 됐어. <LF> 다행히 아무도 다치지 않아서 다행이지만 기분은 더럽네. <LF> 이제는 몸살 나도록 끈도 이중으로 꽉 채울 이야. <LF> 다른 애견인들도 제발 목줄 단단히 해줬으면 좋겠다.이 사건 반려견 안전 관리에 더 신경 쓰게 됐어.
일반 대화,주말 여행 예약 사이트 오류로 방이 취소돼서 미칠 듯 답답했어. <LF> 연락해보니 시스템 오류라 미안하단 얘기만 반복하더라. <LF> 제발 제값 주고 예약한 방은 보장해줬으면 좋겠어. <LF> 이러다 사기 당한 기분이야. <LF> 다음부턴 예약 다시 확인 문자까지 받아야겠어. <LF> 여행 전날까지 잠도 못 잤어. <LF> 예약 대행 업체를 쓰면 이런 문제를 예방할 수 있을까 고민 중이야. <LF> 미리 배송 일정을 꼼꼼히 확인하지 않은 내 잘못이지만 너무 황당해.,주말 여행 예약 사이트 오류로 방이 취소 듯 답답했어. <LF> 연락해보니 시스템 오류라 미안하단 얘기만 반복하더라. <LF> 제발 제값 주고 예약한 은 보장해줬으면 좋겠어. <LF> 이러다 사기 당한 기분이야. <LF> 다음 예약 다시 확인 문자까지 받아야겠어. <LF> 여행 전날까지 잠도 못 . <LF> 예약 대행 업체를 쓰면 예방할 수 있을까 고민 야. <LF> 미리 배송 일정을 하지 않은 내 잘못이지만 너무 황당해.
일반 대화,온라인 수업 중에 마이크 오류 나서 목소리가 계속 울려서 미친 듯 민망했어. <LF> 교수님한테 죄송하단 말만 하고 계속 해결 못 해서 기분 더럽더라. <LF> 제발 내일은 장비 꼼꼼히 점검해야겠다. <LF> 이러다 강의 듣는 사람들까지 불편하게 만드는 거 아닌가 싶어. <LF> 다음부턴 미리 시험강의라도 해봐야겠어. <LF> 다음 수업 전에 테스트라도 꼭 진행해봐야겠다. <LF> 장비 이상 시 대체 기계를 사용할 수 있도록 요청할 생각이야.,온라인 수업 중에 마이크 오류 나서 가 계속 울려서 미친 듯 민망했어. <LF> 교수님한테 죄송하단 말만 하고 해결 해서 기분 더럽더라. <LF> 제발 내일은 장비 꼼꼼히 점검해야겠다. <LF> 이러다 강의 사람들까지 불편하게 만드는 거 싶어. <LF> 다음부턴 미리 시험강의라도 해봐야겠어. <LF> 다음 수업 전 테스트라도 꼭 진행해봐야겠다.장비 이상 시 대체 기계를 사용할 수 있도록 요청할 생각이야
일반 대화,아파트 옆집 욕실에서 매일 물 새서 천장 물이 떨어지더라. <LF> 미칠 듯 짜증나서 관리실에 신고했는데 미안하단 말 외엔 조치가 없어. <LF> 제발 하루빨리 수리해줬으면 좋겠어. <LF> 이러다 집 천장까지 무너질 것 같아. <LF> 밤마다 물 떨어지는 소리에 잠도 못 자. <LF> 다음주엔 이사 고민해야 할 판이야. <LF> 관리실 담당자 이메일도 추가로 보내둘 생각이야. <LF> 이번 주 내로 수리 완료될 수 있도록 계속 독촉해야겠어.,아파트 옆집 욕실에서 매일 물 새서 물이 떨어지더라. <LF> 미칠 듯 짜증나서 관리실 했는데 미안하단 말 외엔 조치 없어. <LF> 제발 수리해줬으면 좋겠어 <LF> 이러다 집 천장까지 무너질 .밤마다 물 떨어지는 소리에 못 자.다음주엔 이사 고민해야 할 판이야 <LF> 관리실 담당자 이메일 추가로 보내둘 생각. <LF>  주 내로 수리 완료될 수 있도록 계속 독촉해야겠어.
일반 대화,회사 ERP 시스템 로그인 못 해서 업무가 모두 죽었어. <LF> IT부서에 전화했더니 시스템 점검 중이라 미안하다더라. <LF> 제발 이런 시골틱 시스템 좀 바꿔줬으면 좋겠어. <LF> 이러다 월급도 안 받을 기분이야. <LF> 다음부턴 VPN이든 뭐든 백업 플랜 만들어야겠어. <LF> 진짜 미치고 팔짝 뛰고 싶다. <LF> IT부서에 개선 요청서도 정식으로 제출하려고 해. <LF> 더 이상의 업무 지연은 용납 못 하니 빠른 개선을 원해.,회사 ERP 시스템 로그인 못 해서 업무 모두 죽었어. <LF> IT부서에 전화했더니 시스템 중이 미안하다더라. <LF> 제발 이런 틱 좀 바꿔줬으면 좋겠어.이러다 월급도 안 받을 기분이야 <LF> 다음부턴 VPN이든 뭐든 백업 플랜 만들어야겠어진짜 미치고 팔짝 뛰고 싶다.IT부서에 개선 요청서도 정식으로 제출하려고 해. <LF> 더 이상의 업무 은 용납 못 하니 빠른 을 원해.
일반 대화,"가족 모임에서 갑자기 술 권하길래 안 마신다고 했더니 <LF> ""술도 못 먹는 놈이 뭐가 자신감이 있냐""면서 놀려서 빡쳤어. <LF> 장애인이라고 놀리는 수준이어서 기분 나빠 돌아버릴 지경. <LF> 제발 그런 농담 좀 자제해달라고 경고했지. <LF> 다행히 사과는 받았는데 기분은 여전하네. <LF> 이제부터는 만취자 앞에선 얼른 피해야겠어. <LF> 친척들이랑도 잘 이야기 나눠야 할 것 같아. <LF> 분위기 회복 위해서 다음엔 간단한 선물 준비하려 해.","가족 모임에서 갑자기 술 권하길래 안 마신다고 했더니 <LF> ""술도 못 먹는 놈이 뭐가 자신감이 있냐""면서 놀려서 빡쳤어. <LF>  놀리는 수준이어서 기분 나빠 돌아버릴 지경. <LF> 제발 그런 좀 자제해달라고 했지.다행히 사과는 받았는데 기분은 여전하네. <LF> 이제 만취 앞에선 얼른 피해야겠어. <LF> 친척들이랑도 잘 이야기 나눠야 할 것  <LF> 분위기 회복 위해서 다음엔 간단한 선물 준비하려 해."
일반 대화,"택시비 아끼려고 심야버스 탔는데 기사님이 <LF> ""이 시간에 여기 왜 떨어졌냐, 썩 돌아가""라고 소리지르길래 깜짝 놀랐어. <LF> 정말 죽이고 싶었지만 참았지. <LF> 제발 다음엔 택시 잡을 돈이라도 벌어야겠어. <LF> 이러다 길거리에서 봉변 당할 뻔했어. <LF> 다음부턴 배차 확인 꼼꼼히 하고 탈 거야. <LF> 버스 회사에 문의 넣어보고 보상받을 방법도 찾아보려 해. <LF> 다음부터는 안전하게 귀가할 수 있도록 앱도 설치했어.","택시비 아끼려고 심야버스 탔는데 님 <LF> ""이 시간 여기 왜 떨어졌냐, 썩 돌아가""라고 소리지르길래 깜짝 놀랐어. <LF> 정말 죽이고 참았지. <LF> 제발 다음엔 택시 잡을 돈이라도 벌어야겠어. <LF> 이러다 길거리에서 당할 뻔했어. <LF> 다음부턴 배차 확인 꼼꼼히 하고 탈 거야. <LF> 버스 회사 문의 넣어보고 받을 방법도 찾아보려 해. <LF> 다음부터는 안전하게 할 수 있도록 앱 설치했어."
